page	class	chunk	param_ptr	wave_off	rom_start	rom_end	samples	shared	param_record
2	6	608	0x22F6	0xECA6	0x2ECA60	0x2ECAE0	64	1	
2	6	609	0x22F8	0xECAE	0x2ECAE0	0x2ECB60	64	1	
2	6	610	0x22FA	0xECB6	0x2ECB60	0x2ECBE0	64	1	
2	6	611	0x22FC	0xECBE	0x2ECBE0	0x2ECC60	64	1	
2	6	612	0x22FE	0xECC6	0x2ECC60	0x2ECCE0	64	1	
2	6	613	0x2300	0xECCE	0x2ECCE0	0x2ECD60	64	1	
2	6	614	0x2302	0xECD6	0x2ECD60	0x2ECDE0	64	1	
2	6	615	0x2304	0xECDE	0x2ECDE0	0x2ECE60	64	1	
2	6	616	0x2306	0xECE6	0x2ECE60	0x2ECEE0	64	1	
2	6	617	0x2308	0xECEE	0x2ECEE0	0x2ECF60	64	1	
2	6	618	0x230A	0xECF6	0x2ECF60	0x2ECFE0	64	1	
2	6	619	0x230C	0xECFE	0x2ECFE0	0x2ED060	64	1	
2	6	620	0x230E	0xED06	0x2ED060	0x2ED0E0	64	1	
2	6	621	0x2310	0xED0E	0x2ED0E0	0x2ED160	64	1	
2	6	622	0x2312	0xED16	0x2ED160	0x2ED1E0	64	1	
2	6	623	0x2314	0xED1E	0x2ED1E0	0x2ED260	64	1	
2	6	624	0x2316	0xED26	0x2ED260	0x2ED2E0	64	1	
2	6	625	0x2318	0xED2E	0x2ED2E0	0x2ED360	64	1	
2	6	626	0x231A	0xED36	0x2ED360	0x2ED460	128	1	
2	6	627	0x231C	0xED46	0x2ED460	0x2ED4E0	64	1	
2	6	628	0x231E	0xED4E	0x2ED4E0	0x2ED560	64	1	
2	6	629	0x2320	0xED56	0x2ED560	0x2ED660	128	1	
2	6	630	0x2322	0xED66	0x2ED660	0x2ED760	128	1	
2	6	631	0x2324	0xED76	0x2ED760	0x2ED7E0	64	1	
2	6	632	0x2326	0xED7E	0x2ED7E0	0x2ED8E0	128	1	
2	6	633	0x2328	0xED8E	0x2ED8E0	0x2ED9E0	128	1	
2	6	634	0x232A	0xED9E	0x2ED9E0	0x2EDA60	64	1	
2	6	635	0x232C	0xEDA6	0x2EDA60	0x2EDB60	128	1	
2	6	636	0x232E	0xEDB6	0x2EDB60	0x2EDC60	128	1	
2	6	637	0x2330	0xEDC6	0x2EDC60	0x2EDCE0	64	1	
2	6	638	0x2332	0xEDCE	0x2EDCE0	0x2EDDE0	128	1	
2	6	639	0x2334	0xEDDE	0x2EDDE0	0x2EDEE0	128	1	
2	6	640	0x2336	0xEDEE	0x2EDEE0	0x2EDF60	64	1	
2	6	641	0x2338	0xEDF6	0x2EDF60	0x2EE060	128	1	
2	6	642	0x233A	0xEE06	0x2EE060	0x2EE160	128	1	
2	6	643	0x233C	0xEE16	0x2EE160	0x2EE260	128	1	
2	6	644	0x233E	0xEE26	0x2EE260	0x2EE360	128	1	
2	6	645	0x2340	0xEE36	0x2EE360	0x2EE460	128	1	
2	6	646	0x2342	0xEE46	0x2EE460	0x2EE560	128	1	
2	6	647	0x2344	0xEE56	0x2EE560	0x2EE660	128	1	
2	6	648	0x2346	0xEE66	0x2EE660	0x2EE760	128	1	
2	6	649	0x2348	0xEE76	0x2EE760	0x2EE7E0	64	1	
2	6	650	0x234A	0xEE7E	0x2EE7E0	0x2EE860	64	1	
2	6	651	0x234C	0xEE86	0x2EE860	0x2EE8E0	64	1	
2	6	652	0x234E	0xEE8E	0x2EE8E0	0x2EE960	64	1	
2	6	653	0x2350	0xEE96	0x2EE960	0x2EE9E0	64	1	
2	6	654	0x2352	0xEE9E	0x2EE9E0	0x2EEA60	64	1	
2	6	655	0x2354	0xEEA6	0x2EEA60	0x2EEAE0	64	1	
2	6	656	0x2356	0xEEAE	0x2EEAE0	0x2EEB60	64	1	
2	6	657	0x2358	0xEEB6	0x2EEB60	0x2EEBE0	64	1	
2	6	658	0x235A	0xEEBE	0x2EEBE0	0x2EEC60	64	1	
2	6	659	0x235C	0xEEC6	0x2EEC60	0x2EECE0	64	1	
2	6	660	0x235E	0xEECE	0x2EECE0	0x2EED60	64	1	
2	6	661	0x2360	0xEED6	0x2EED60	0x2EEDE0	64	1	
2	6	662	0x2362	0xEEDE	0x2EEDE0	0x2EEE60	64	1	
2	6	663	0x2364	0xEEE6	0x2EEE60	0x2EEEE0	64	1	
2	6	664	0x2366	0xEEEE	0x2EEEE0	0x2EEF60	64	1	
2	6	665	0x2368	0xEEF6	0x2EEF60	0x2EEFE0	64	1	
2	6	666	0x236A	0xEEFE	0x2EEFE0	0x2EF060	64	1	
2	6	667	0x236C	0xEF06	0x2EF060	0x2EF0E0	64	1	
2	6	668	0x236E	0xEF0E	0x2EF0E0	0x2EF160	64	1	
2	6	669	0x2370	0xEF16	0x2EF160	0x2EF1E0	64	1	
2	6	670	0x2372	0xEF1E	0x2EF1E0	0x2EF260	64	1	
2	6	671	0x2374	0xEF26	0x2EF260	0x2EF2E0	64	1	
2	6	672	0x2376	0xEF2E	0x2EF2E0	0x2EF360	64	1	
2	6	673	0x2378	0xEF36	0x2EF360	0x2EF3E0	64	1	
2	6	674	0x237A	0xEF3E	0x2EF3E0	0x2EF460	64	1	
2	6	675	0x237C	0xEF46	0x2EF460	0x2EF4E0	64	1	
2	6	676	0x237E	0xEF4E	0x2EF4E0	0x2EF560	64	1	
2	6	677	0x2380	0xEF56	0x2EF560	0x2EF5E0	64	1	
2	6	678	0x2382	0xEF5E	0x2EF5E0	0x2EF660	64	1	
2	6	679	0x2384	0xEF66	0x2EF660	0x2EF6E0	64	1	
2	6	680	0x2386	0xEF6E	0x2EF6E0	0x2EF760	64	1	
2	6	681	0x2388	0xEF76	0x2EF760	0x2EF7E0	64	1	
2	6	682	0x238A	0xEF7E	0x2EF7E0	0x2EF860	64	1	
2	6	683	0x238C	0xEF86	0x2EF860	0x2EF8E0	64	1	
2	6	684	0x238E	0xEF8E	0x2EF8E0	0x2EF960	64	1	
2	6	685	0x2390	0xEF96	0x2EF960	0x2EF9E0	64	1	
2	6	686	0x2392	0xEF9E	0x2EF9E0	0x2EFA60	64	1	
2	6	687	0x2394	0xEFA6	0x2EFA60	0x2EFAE0	64	1	
2	6	688	0x2396	0xEFAE	0x2EFAE0	0x2EFB60	64	1	
2	6	689	0x2398	0xEFB6	0x2EFB60	0x2EFBE0	64	1	
2	6	690	0x239A	0xEFBE	0x2EFBE0	0x2EFC60	64	1	
2	6	691	0x239C	0xEFC6	0x2EFC60	0x2EFCE0	64	1	
2	6	692	0x239E	0xEFCE	0x2EFCE0	0x2EFD60	64	1	
2	6	693	0x23A0	0xEFD6	0x2EFD60	0x2EFDE0	64	1	
2	6	694	0x23A2	0xEFDE	0x2EFDE0	0x2EFE60	64	1	
2	6	695	0x23A4	0xEFE6	0x2EFE60	0x2EFEE0	64	1	
2	6	696	0x23A6	0xEFEE	0x2EFEE0	0x2EFF60	64	1	
2	6	697	0x23A8	0xEFF6	0x2EFF60	0x2EFFE0	64	1	
2	6	698	0x23AA	0xEFFE	0x2EFFE0	0x2F0060	64	1	
2	6	699	0x23AC	0xF006	0x2F0060	0x2F00E0	64	1	
2	6	700	0x23AE	0xF00E	0x2F00E0	0x2F0160	64	1	
2	6	701	0x23B0	0xF016	0x2F0160	0x2F01E0	64	1	
2	6	702	0x23B2	0xF01E	0x2F01E0	0x2F0260	64	1	
2	6	703	0x23B4	0xF026	0x2F0260	0x2F02E0	64	1	
2	6	704	0x23B6	0xF02E	0x2F02E0	0x2F0360	64	1	
2	6	705	0x23B8	0xF036	0x2F0360	0x2F03E0	64	1	
2	6	706	0x23BA	0xF03E	0x2F03E0	0x2F0460	64	1	
2	6	707	0x23BC	0xF046	0x2F0460	0x2F04E0	64	1	
2	6	708	0x23BE	0xF04E	0x2F04E0	0x2F0560	64	1	
2	6	709	0x23C0	0xF056	0x2F0560	0x2F05E0	64	1	
2	6	710	0x23C2	0xF05E	0x2F05E0	0x2F0660	64	1	
2	6	711	0x23C4	0xF066	0x2F0660	0x2F06E0	64	1	
2	6	712	0x23C6	0xF06E	0x2F06E0	0x2F0760	64	1	
2	6	713	0x23C8	0xF076	0x2F0760	0x2F07E0	64	1	
2	6	714	0x23CA	0xF07E	0x2F07E0	0x2F0860	64	1	
2	6	715	0x23CC	0xF086	0x2F0860	0x2F08E0	64	1	
2	6	716	0x23CE	0xF08E	0x2F08E0	0x2F0960	64	1	
2	6	717	0x23D0	0xF096	0x2F0960	0x2F09E0	64	1	
2	6	718	0x23D2	0xF09E	0x2F09E0	0x2F0A60	64	1	
2	6	719	0x23D4	0xF0A6	0x2F0A60	0x2F0AE0	64	1	
2	6	720	0x23D6	0xF0AE	0x2F0AE0	0x2F0B60	64	1	
2	6	721	0x23D8	0xF0B6	0x2F0B60	0x2F0BE0	64	1	
2	6	722	0x23DA	0xF0BE	0x2F0BE0	0x2F0C60	64	1	
2	6	723	0x23DC	0xF0C6	0x2F0C60	0x2F0CE0	64	1	
2	6	724	0x23DE	0xF0CE	0x2F0CE0	0x2F0D60	64	1	
2	6	725	0x23E0	0xF0D6	0x2F0D60	0x2F0DE0	64	1	
2	6	726	0x23E2	0xF0DE	0x2F0DE0	0x2F0E60	64	1	
2	6	727	0x23E4	0xF0E6	0x2F0E60	0x2F0EE0	64	1	
2	6	728	0x23E6	0xF0EE	0x2F0EE0	0x2F0F60	64	1	
2	6	729	0x23E8	0xF0F6	0x2F0F60	0x2F0FE0	64	1	
2	6	730	0x23EA	0xF0FE	0x2F0FE0	0x2F1060	64	1	
2	6	731	0x23EC	0xF106	0x2F1060	0x2F10E0	64	1	
2	6	732	0x23EE	0xF10E	0x2F10E0	0x2F1160	64	1	
2	6	733	0x23F0	0xF116	0x2F1160	0x2F11E0	64	1	
2	6	734	0x23F2	0xF11E	0x2F11E0	0x2F1260	64	1	
2	6	735	0x23F4	0xF126	0x2F1260	0x2F12E0	64	1	
2	6	736	0x23F6	0xF12E	0x2F12E0	0x2F1360	64	1	
2	6	737	0x23F8	0xF136	0x2F1360	0x2F13E0	64	1	
2	6	738	0x23FA	0xF13E	0x2F13E0	0x2F1460	64	1	
2	6	739	0x23FC	0xF146	0x2F1460	0x2F14E0	64	1	
2	6	740	0x23FE	0xF14E	0x2F14E0	0x2F1560	64	1	
2	6	741	0x2400	0xF156	0x2F1560	0x2F15E0	64	1	
2	6	742	0x2402	0xF15E	0x2F15E0	0x2F1660	64	1	
2	6	743	0x2404	0xF166	0x2F1660	0x2F16E0	64	1	
2	6	744	0x2406	0xF16E	0x2F16E0	0x2F1760	64	1	
2	6	745	0x2408	0xF176	0x2F1760	0x2F17E0	64	1	
2	6	746	0x240A	0xF17E	0x2F17E0	0x2F1860	64	1	
2	6	747	0x240C	0xF186	0x2F1860	0x2F18E0	64	1	
2	6	748	0x240E	0xF18E	0x2F18E0	0x2F1960	64	1	
2	6	749	0x2410	0xF196	0x2F1960	0x2F19E0	64	1	
2	6	750	0x2412	0xF19E	0x2F19E0	0x2F1A60	64	1	
2	6	751	0x2414	0xF1A6	0x2F1A60	0x2F1AE0	64	1	
2	6	752	0x2416	0xF1AE	0x2F1AE0	0x2F1B60	64	1	
2	6	753	0x2418	0xF1B6	0x2F1B60	0x2F1BE0	64	1	
2	6	754	0x241A	0xF1BE	0x2F1BE0	0x2F1C60	64	1	
2	6	755	0x241C	0xF1C6	0x2F1C60	0x2F1CE0	64	1	
2	6	756	0x241E	0xF1CE	0x2F1CE0	0x2F1D60	64	1	
2	6	757	0x2420	0xF1D6	0x2F1D60	0x2F1DE0	64	1	
2	6	758	0x2422	0xF1DE	0x2F1DE0	0x2F1E60	64	1	
2	6	759	0x2424	0xF1E6	0x2F1E60	0x2F1EE0	64	1	
2	6	760	0x2426	0xF1EE	0x2F1EE0	0x2F1F60	64	1	
2	6	761	0x2428	0xF1F6	0x2F1F60	0x2F1FE0	64	1	
2	6	762	0x242A	0xF1FE	0x2F1FE0	0x2F2060	64	1	
2	6	763	0x242C	0xF206	0x2F2060	0x2F20E0	64	1	
2	6	764	0x242E	0xF20E	0x2F20E0	0x2F2160	64	1	
2	6	765	0x2430	0xF216	0x2F2160	0x2F21E0	64	1	
2	6	766	0x2432	0xF21E	0x2F21E0	0x2F2260	64	1	
2	6	767	0x2434	0xF226	0x2F2260	0x2F22E0	64	1	
2	6	768	0x2436	0xF22E	0x2F22E0	0x2F2360	64	1	
2	6	769	0x2438	0xF236	0x2F2360	0x2F23E0	64	1	
2	6	770	0x243A	0xF23E	0x2F23E0	0x2F2460	64	1	
2	6	771	0x243C	0xF246	0x2F2460	0x2F24E0	64	1	
2	6	772	0x243E	0xF24E	0x2F24E0	0x2F2560	64	1	
2	6	773	0x2440	0xF256	0x2F2560	0x2F25E0	64	1	
2	6	774	0x2442	0xF25E	0x2F25E0	0x2F2660	64	1	
2	6	775	0x2444	0xF266	0x2F2660	0x2F26E0	64	1	
2	6	776	0x2446	0xF26E	0x2F26E0	0x2F2760	64	1	
2	6	777	0x2448	0xF276	0x2F2760	0x2F27E0	64	1	
2	6	778	0x244A	0xF27E	0x2F27E0	0x2F2860	64	1	
2	6	779	0x244C	0xF286	0x2F2860	0x2F28E0	64	1	
2	6	780	0x244E	0xF28E	0x2F28E0	0x2F2960	64	1	
2	6	781	0x2450	0xF296	0x2F2960	0x2F29E0	64	1	
2	6	782	0x2452	0xF29E	0x2F29E0	0x2F2A60	64	1	
2	6	783	0x2454	0xF2A6	0x2F2A60	0x2F2AE0	64	1	
2	6	784	0x2456	0xF2AE	0x2F2AE0	0x2F2B60	64	1	
2	6	785	0x2458	0xF2B6	0x2F2B60	0x2F2BE0	64	1	
2	6	786	0x245A	0xF2BE	0x2F2BE0	0x2F2C60	64	1	
2	6	787	0x245C	0xF2C6	0x2F2C60	0x2F2CE0	64	1	
2	6	788	0x245E	0xF2CE	0x2F2CE0	0x2F2D60	64	1	
2	6	789	0x2460	0xF2D6	0x2F2D60	0x2F2DE0	64	1	
2	6	790	0x2462	0xF2DE	0x2F2DE0	0x2F2E60	64	1	
2	6	791	0x2464	0xF2E6	0x2F2E60	0x2F2EE0	64	1	
2	6	792	0x2466	0xF2EE	0x2F2EE0	0x2F2F60	64	1	
2	6	793	0x2468	0xF2F6	0x2F2F60	0x2F2FE0	64	1	
2	6	794	0x246A	0xF2FE	0x2F2FE0	0x2F3060	64	1	
2	6	795	0x246C	0xF306	0x2F3060	0x2F30E0	64	1	
2	6	796	0x246E	0xF30E	0x2F30E0	0x2F3160	64	1	
2	6	797	0x2470	0xF316	0x2F3160	0x2F31E0	64	1	
2	6	798	0x2472	0xF31E	0x2F31E0	0x2F3260	64	1	
2	6	799	0x2474	0xF326	0x2F3260	0x2F32E0	64	1	
2	6	800	0x2476	0xF32E	0x2F32E0	0x2F3360	64	1	
2	6	801	0x2478	0xF336	0x2F3360	0x2F33E0	64	1	
2	6	802	0x247A	0xF33E	0x2F33E0	0x2F3460	64	1	
2	6	803	0x247C	0xF346	0x2F3460	0x2F34E0	64	1	
2	6	804	0x247E	0xF34E	0x2F34E0	0x2F3560	64	1	
2	6	805	0x2480	0xF356	0x2F3560	0x2F35E0	64	1	
2	6	806	0x2482	0xF35E	0x2F35E0	0x2F3660	64	1	
2	6	807	0x2484	0xF366	0x2F3660	0x2F36E0	64	1	
2	6	808	0x2486	0xF36E	0x2F36E0	0x2F3760	64	1	
2	6	809	0x2488	0xF376	0x2F3760	0x2F37E0	64	1	
2	6	810	0x248A	0xF37E	0x2F37E0	0x2F3860	64	1	
2	6	811	0x248C	0xF386	0x2F3860	0x2F38E0	64	1	
2	6	812	0x248E	0xF38E	0x2F38E0	0x2F3960	64	1	
2	6	813	0x2490	0xF396	0x2F3960	0x2F39E0	64	1	
2	6	814	0x2492	0xF39E	0x2F39E0	0x2F3A60	64	1	
2	6	815	0x2494	0xF3A6	0x2F3A60	0x2F3AE0	64	1	
2	6	816	0x2496	0xF3AE	0x2F3AE0	0x2F3B60	64	1	
2	6	817	0x2498	0xF3B6	0x2F3B60	0x2F3BE0	64	1	
2	6	818	0x249A	0xF3BE	0x2F3BE0	0x2F3C60	64	1	
2	6	819	0x249C	0xF3C6	0x2F3C60	0x2F3CE0	64	1	
2	6	820	0x249E	0xF3CE	0x2F3CE0	0x2F3D60	64	1	
2	6	821	0x24A0	0xF3D6	0x2F3D60	0x2F3DE0	64	1	
2	6	822	0x24A2	0xF3DE	0x2F3DE0	0x2F3E60	64	1	
2	6	823	0x24A4	0xF3E6	0x2F3E60	0x2F3EE0	64	1	
2	6	824	0x24A6	0xF3EE	0x2F3EE0	0x2F3F60	64	1	
2	6	825	0x24A8	0xF3F6	0x2F3F60	0x2F3FE0	64	1	
2	6	826	0x24AA	0xF3FE	0x2F3FE0	0x2F4060	64	1	
2	6	827	0x24AC	0xF406	0x2F4060	0x2F40E0	64	1	
2	6	828	0x24AE	0xF40E	0x2F40E0	0x2F4160	64	1	
2	6	829	0x24B0	0xF416	0x2F4160	0x2F41E0	64	1	
2	6	830	0x24B2	0xF41E	0x2F41E0	0x2F4260	64	1	
2	6	831	0x24B4	0xF426	0x2F4260	0x2F42E0	64	1	
2	6	832	0x24B6	0xF42E	0x2F42E0	0x2F4360	64	1	
2	6	833	0x24B8	0xF436	0x2F4360	0x2F43E0	64	1	
2	6	834	0x24BA	0xF43E	0x2F43E0	0x2F4460	64	1	
2	6	835	0x24BC	0xF446	0x2F4460	0x2F44E0	64	1	
2	6	836	0x24BE	0xF44E	0x2F44E0	0x2F4560	64	1	
2	6	837	0x24C0	0xF456	0x2F4560	0x2F45E0	64	1	
2	6	838	0x24C2	0xF45E	0x2F45E0	0x2F4660	64	1	
2	6	839	0x24C4	0xF466	0x2F4660	0x2F46E0	64	1	
2	6	840	0x24C6	0xF46E	0x2F46E0	0x2F4760	64	1	
2	6	841	0x24C8	0xF476	0x2F4760	0x2F47E0	64	1	
2	6	842	0x24CA	0xF47E	0x2F47E0	0x2F4860	64	1	
2	6	843	0x24CC	0xF486	0x2F4860	0x2F48E0	64	1	
2	6	844	0x24CE	0xF48E	0x2F48E0	0x2F4960	64	1	
2	6	845	0x24D0	0xF496	0x2F4960	0x2F49E0	64	1	
2	6	846	0x24D2	0xF49E	0x2F49E0	0x2F4A60	64	1	
2	6	847	0x24D4	0xF4A6	0x2F4A60	0x2F4AE0	64	1	
2	6	848	0x24D6	0xF4AE	0x2F4AE0	0x2F4B60	64	1	
2	6	849	0x24D8	0xF4B6	0x2F4B60	0x2F4BE0	64	1	
2	6	850	0x24DA	0xF4BE	0x2F4BE0	0x2F4C60	64	1	
2	6	851	0x24DC	0xF4C6	0x2F4C60	0x2F4CE0	64	1	
2	6	852	0x24DE	0xF4CE	0x2F4CE0	0x2F4D60	64	1	
2	6	853	0x24E0	0xF4D6	0x2F4D60	0x2F4DE0	64	1	
2	6	854	0x24E2	0xF4DE	0x2F4DE0	0x2F4E60	64	1	
2	6	855	0x24E4	0xF4E6	0x2F4E60	0x2F4EE0	64	1	
2	6	856	0x24E6	0xF4EE	0x2F4EE0	0x2F4F60	64	1	
2	6	857	0x24E8	0xF4F6	0x2F4F60	0x2F4FE0	64	1	
2	6	858	0x24EA	0xF4FE	0x2F4FE0	0x2F5060	64	1	
2	6	859	0x24EC	0xF506	0x2F5060	0x2F50E0	64	1	
2	6	860	0x24EE	0xF50E	0x2F50E0	0x2F5160	64	1	
2	6	861	0x24F0	0xF516	0x2F5160	0x2F51E0	64	1	
2	6	862	0x24F2	0xF51E	0x2F51E0	0x2F5260	64	1	
2	6	863	0x24F4	0xF526	0x2F5260	0x2F52E0	64	1	
2	6	864	0x24F6	0xF52E	0x2F52E0	0x2F5360	64	1	
2	6	865	0x24F8	0xF536	0x2F5360	0x2F53E0	64	1	
2	6	866	0x24FA	0xF53E	0x2F53E0	0x2F5460	64	1	
2	6	867	0x24FC	0xF546	0x2F5460	0x2F54E0	64	1	
2	6	868	0x24FE	0xF54E	0x2F54E0	0x2F5560	64	1	
2	6	869	0x2500	0xF556	0x2F5560	0x2F55E0	64	1	
2	6	870	0x2502	0xF55E	0x2F55E0	0x2F5660	64	1	
2	6	871	0x2504	0xF566	0x2F5660	0x2F56E0	64	1	
2	6	872	0x2506	0xF56E	0x2F56E0	0x2F5760	64	1	
2	6	873	0x2508	0xF576	0x2F5760	0x2F5860	128	1	
2	6	874	0x250A	0xF586	0x2F5860	0x2F5960	128	1	
2	6	875	0x250C	0xF596	0x2F5960	0x2F59E0	64	1	
2	6	876	0x250E	0xF59E	0x2F59E0	0x2F5AE0	128	1	
2	6	877	0x2510	0xF5AE	0x2F5AE0	0x2F5BE0	128	1	
2	6	878	0x2512	0xF5BE	0x2F5BE0	0x2F5CE0	128	1	
2	6	879	0x2514	0xF5CE	0x2F5CE0	0x2F5DE0	128	1	
2	6	880	0x2516	0xF5DE	0x2F5DE0	0x2F5E60	64	1	
2	6	881	0x2518	0xF5E6	0x2F5E60	0x2F5EE0	64	1	
2	6	882	0x251A	0xF5EE	0x2F5EE0	0x2F5F60	64	1	
2	6	883	0x251C	0xF5F6	0x2F5F60	0x2F5FE0	64	1	
2	6	884	0x251E	0xF5FE	0x2F5FE0	0x2F60E0	128	1	
2	6	885	0x2520	0xF60E	0x2F60E0	0x2F61E0	128	1	
2	6	886	0x2522	0xF61E	0x2F61E0	0x2F62E0	128	1	
2	6	887	0x2524	0xF62E	0x2F62E0	0x2F63E0	128	1	
2	6	888	0x2526	0xF63E	0x2F63E0	0x2F6460	64	1	
2	6	889	0x2528	0xF646	0x2F6460	0x2F64E0	64	1	
2	6	890	0x252A	0xF64E	0x2F64E0	0x2F6560	64	1	
2	6	891	0x252C	0xF656	0x2F6560	0x2F65E0	64	1	
2	6	892	0x252E	0xF65E	0x2F65E0	0x2F66E0	128	1	
2	6	893	0x2530	0xF66E	0x2F66E0	0x2F67E0	128	1	
2	6	894	0x2532	0xF67E	0x2F67E0	0x2F6860	64	1	
2	6	895	0x2534	0xF686	0x2F6860	0x2F6960	128	1	
2	6	896	0x2536	0xF696	0x2F6960	0x2F6A60	128	1	
2	6	897	0x2538	0xF6A6	0x2F6A60	0x2F6AE0	64	1	
2	6	898	0x253A	0xF6AE	0x2F6AE0	0x2F6BE0	128	1	
2	6	899	0x253C	0xF6BE	0x2F6BE0	0x2F6CE0	128	1	
2	6	900	0x253E	0xF6CE	0x2F6CE0	0x2F6D60	64	1	
2	6	901	0x2540	0xF6D6	0x2F6D60	0x2F6E60	128	1	
2	6	902	0x2542	0xF6E6	0x2F6E60	0x2F6F60	128	1	
2	6	903	0x2544	0xF6F6	0x2F6F60	0x2F6FE0	64	1	
2	6	904	0x2546	0xF6FE	0x2F6FE0	0x2F70E0	128	1	
2	6	905	0x2548	0xF70E	0x2F70E0	0x2F71E0	128	1	
2	6	906	0x254A	0xF71E	0x2F71E0	0x2F7260	64	1	
2	6	907	0x254C	0xF726	0x2F7260	0x2F72E0	64	1	
2	6	908	0x254E	0xF72E	0x2F72E0	0x2F7360	64	1	
2	6	909	0x2550	0xF736	0x2F7360	0x2F73E0	64	1	
2	6	910	0x2552	0xF73E	0x2F73E0	0x2F7460	64	1	
2	6	911	0x2554	0xF746	0x2F7460	0x2F74E0	64	1	
2	6	912	0x2556	0xF74E	0x2F74E0	0x2F7560	64	1	
2	6	913	0x2558	0xF756	0x2F7560	0x2F75E0	64	1	
2	6	914	0x255A	0xF75E	0x2F75E0	0x2F7660	64	1	
2	6	915	0x255C	0xF766	0x2F7660	0x2F7760	128	1	
2	6	916	0x255E	0xF776	0x2F7760	0x2F7860	128	1	
2	6	917	0x2560	0xF786	0x2F7860	0x2F78E0	64	1	
2	6	918	0x2562	0xF78E	0x2F78E0	0x2F79E0	128	1	
2	6	919	0x2564	0xF79E	0x2F79E0	0x2F7AE0	128	1	
2	6	920	0x2566	0xF7AE	0x2F7AE0	0x2F7BE0	128	1	
2	6	921	0x2568	0xF7BE	0x2F7BE0	0x2F7CE0	128	1	
2	6	922	0x256A	0xF7CE	0x2F7CE0	0x2F7DE0	128	1	
2	6	923	0x256C	0xF7DE	0x2F7DE0	0x2F7E60	64	1	
2	6	924	0x256E	0xF7E6	0x2F7E60	0x2F7EE0	64	1	
2	6	925	0x2570	0xF7EE	0x2F7EE0	0x2F7F60	64	1	
2	6	926	0x2572	0xF7F6	0x2F7F60	0x2F8060	128	1	
2	6	927	0x2574	0xF806	0x2F8060	0x2F8160	128	1	
2	6	928	0x2576	0xF816	0x2F8160	0x2F8260	128	1	
2	6	929	0x2578	0xF826	0x2F8260	0x2F8360	128	1	
2	6	930	0x257A	0xF836	0x2F8360	0x2F8460	128	1	
2	6	931	0x257C	0xF846	0x2F8460	0x2F84E0	64	1	
2	6	932	0x257E	0xF84E	0x2F84E0	0x2F8560	64	1	
2	6	933	0x2580	0xF856	0x2F8560	0x2F85E0	64	1	
2	6	934	0x2582	0xF85E	0x2F85E0	0x2F86E0	128	1	
2	6	935	0x2584	0xF86E	0x2F86E0	0x2F87E0	128	1	
2	6	936	0x2586	0xF87E	0x2F87E0	0x2F8860	64	1	
2	6	937	0x2588	0xF886	0x2F8860	0x2F8960	128	1	
2	6	938	0x258A	0xF896	0x2F8960	0x2F8A60	128	1	
2	6	939	0x258C	0xF8A6	0x2F8A60	0x2F8AE0	64	1	
2	6	940	0x258E	0xF8AE	0x2F8AE0	0x2F8BE0	128	1	
2	6	941	0x2590	0xF8BE	0x2F8BE0	0x2F8CE0	128	1	
2	6	942	0x2592	0xF8CE	0x2F8CE0	0x2F8D60	64	1	
2	6	943	0x2594	0xF8D6	0x2F8D60	0x2F8E60	128	1	
2	6	944	0x2596	0xF8E6	0x2F8E60	0x2F8F60	128	1	
2	6	945	0x2598	0xF8F6	0x2F8F60	0x2F8FE0	64	1	
2	6	946	0x259A	0xF8FE	0x2F8FE0	0x2F90E0	128	1	
2	6	947	0x259C	0xF90E	0x2F90E0	0x2F91E0	128	1	
2	6	948	0x259E	0xF91E	0x2F91E0	0x2F9260	64	1	
2	6	949	0x25A0	0xF926	0x2F9260	0x2F9360	128	1	
2	6	950	0x25A2	0xF936	0x2F9360	0x2F9460	128	1	
2	6	951	0x25A4	0xF946	0x2F9460	0x2F9560	128	1	
2	6	952	0x25A6	0xF956	0x2F9560	0x2F95E0	64	1	
2	6	953	0x25A8	0xF95E	0x2F95E0	0x2F9660	64	1	
2	6	954	0x25AA	0xF966	0x2F9660	0x2F96E0	64	1	
2	6	955	0x25AC	0xF96E	0x2F96E0	0x2F9760	64	1	
2	6	956	0x25AE	0xF976	0x2F9760	0x2F97E0	64	1	
2	6	957	0x25B0	0xF97E	0x2F97E0	0x2F98E0	128	1	
2	6	958	0x25B2	0xF98E	0x2F98E0	0x2F99E0	128	1	
2	6	959	0x25B4	0xF99E	0x2F99E0	0x2F9A60	64	1	
2	6	960	0x25B6	0xF9A6	0x2F9A60	0x2F9B60	128	1	
2	6	961	0x25B8	0xF9B6	0x2F9B60	0x2F9C60	128	1	
2	6	962	0x25BA	0xF9C6	0x2F9C60	0x2F9D60	128	1	
2	6	963	0x25BC	0xF9D6	0x2F9D60	0x2F9E60	128	1	
2	6	964	0x25BE	0xF9E6	0x2F9E60	0x2F9F60	128	1	
2	6	965	0x25C0	0xF9F6	0x2F9F60	0x2FA060	128	1	
2	6	966	0x25C2	0xFA06	0x2FA060	0x2FA0E0	64	1	
2	6	967	0x25C4	0xFA0E	0x2FA0E0	0x2FA160	64	1	
2	6	968	0x25C6	0xFA16	0x2FA160	0x2FA260	128	1	
2	6	969	0x25C8	0xFA26	0x2FA260	0x2FA360	128	1	
2	6	970	0x25CA	0xFA36	0x2FA360	0x2FA460	128	1	
2	6	971	0x25CC	0xFA46	0x2FA460	0x2FA560	128	1	
